Direction,Year,Date,Weekday,Current_Match,Country,Commodity,Transport_Mode,Measure,Value,Cumulative
Imports,2017,01-12-2017,Friday,27-11-2020,China,All,All,$,69000000,9007000000
Imports,2017,02-12-2017,Saturday,28-11-2020,China,All,All,$,3000000,9011000000
Imports,2017,03-12-2017,Sunday,29-11-2020,China,All,All,$,5000000,9016000000
Imports,2017,04-12-2017,Monday,30-11-2020,China,All,All,$,47000000,9063000000
Imports,2017,05-12-2017,Tuesday,01-12-2020,China,All,All,$,57000000,9119000000
Imports,2017,06-12-2017,Wednesday,02-12-2020,China,All,All,$,50000000,9170000000
Imports,2017,07-12-2017,Thursday,03-12-2020,China,All,All,$,51000000,9220000000
Imports,2017,08-12-2017,Friday,04-12-2020,China,All,All,$,49000000,9269000000
Imports,2017,09-12-2017,Saturday,05-12-2020,China,All,All,$,3000000,9272000000
Imports,2017,10-12-2017,Sunday,06-12-2020,China,All,All,$,6000000,9279000000
Imports,2017,11-12-2017,Monday,07-12-2020,China,All,All,$,48000000,9327000000
Imports,2017,12-12-2017,Tuesday,08-12-2020,China,All,All,$,47000000,9374000000
Imports,2017,13-12-2017,Wednesday,09-12-2020,China,All,All,$,53000000,9427000000
Imports,2017,14-12-2017,Thursday,10-12-2020,China,All,All,$,48000000,9475000000
Imports,2017,15-12-2017,Friday,11-12-2020,China,All,All,$,41000000,9516000000
Imports,2017,16-12-2017,Saturday,12-12-2020,China,All,All,$,4000000,9520000000
Imports,2017,17-12-2017,Sunday,13-12-2020,China,All,All,$,6000000,9526000000
Imports,2017,18-12-2017,Monday,14-12-2020,China,All,All,$,43000000,9568000000
Imports,2017,19-12-2017,Tuesday,15-12-2020,China,All,All,$,38000000,9606000000
Imports,2017,20-12-2017,Wednesday,16-12-2020,China,All,All,$,38000000,9644000000
Imports,2018,03-02-2018,Saturday,01-02-2020,China,All,All,$,3000000,3000000
Imports,2018,04-02-2018,Sunday,02-02-2020,China,All,All,$,5000000,7000000
Imports,2018,05-02-2018,Monday,03-02-2020,China,All,All,$,55000000,62000000
Imports,2018,06-02-2018,Tuesday,04-02-2020,China,All,All,$,3000000,65000000
Imports,2018,07-02-2018,Wednesday,05-02-2020,China,All,All,$,44000000,110000000
Imports,2018,08-02-2018,Thursday,06-02-2020,China,All,All,$,52000000,161000000
Imports,2018,09-02-2018,Friday,07-02-2020,China,All,All,$,54000000,215000000
Imports,2018,10-02-2018,Saturday,08-02-2020,China,All,All,$,6000000,220000000
Imports,2018,11-02-2018,Sunday,09-02-2020,China,All,All,$,6000000,226000000
Imports,2018,12-02-2018,Monday,10-02-2020,China,All,All,$,38000000,264000000
Imports,2018,13-02-2018,Tuesday,11-02-2020,China,All,All,$,48000000,312000000
Imports,2018,14-02-2018,Wednesday,12-02-2020,China,All,All,$,49000000,361000000
Imports,2018,15-02-2018,Thursday,13-02-2020,China,All,All,$,47000000,408000000
Imports,2018,16-02-2018,Friday,14-02-2020,China,All,All,$,43000000,451000000
Imports,2018,17-02-2018,Saturday,15-02-2020,China,All,All,$,2000000,454000000
Imports,2018,18-02-2018,Sunday,16-02-2020,China,All,All,$,3000000,457000000
Imports,2018,19-02-2018,Monday,17-02-2020,China,All,All,$,36000000,493000000
Imports,2018,20-02-2018,Tuesday,18-02-2020,China,All,All,$,45000000,538000000
Imports,2018,21-02-2018,Wednesday,19-02-2020,China,All,All,$,41000000,579000000
Imports,2018,22-02-2018,Thursday,20-02-2020,China,All,All,$,41000000,620000000
Imports,2018,23-02-2018,Friday,21-02-2020,China,All,All,$,41000000,661000000
Imports,2018,24-02-2018,Saturday,22-02-2020,China,All,All,$,2000000,663000000
Imports,2018,25-02-2018,Sunday,23-02-2020,China,All,All,$,6000000,669000000
Imports,2018,26-02-2018,Monday,24-02-2020,China,All,All,$,31000000,701000000
Imports,2018,27-02-2018,Tuesday,25-02-2020,China,All,All,$,39000000,740000000
Imports,2018,28-02-2018,Wednesday,26-02-2020,China,All,All,$,37000000,776000000
Imports,2018,01-03-2018,Thursday,27-02-2020,China,All,All,$,73000000,849000000
Imports,2018,02-03-2018,Friday,28-02-2020,China,All,All,$,54000000,903000000
Imports,2018,03-03-2018,Saturday,29-02-2020,China,All,All,$,5000000,908000000
Imports,2018,04-03-2018,Sunday,01-03-2020,China,All,All,$,7000000,915000000
Imports,2018,05-03-2018,Monday,02-03-2020,China,All,All,$,47000000,962000000
Imports,2018,06-03-2018,Tuesday,03-03-2020,China,All,All,$,41000000,1003000000
Imports,2018,07-03-2018,Wednesday,04-03-2020,China,All,All,$,35000000,1038000000
Imports,2018,08-03-2018,Thursday,05-03-2020,China,All,All,$,47000000,1085000000
Imports,2018,09-03-2018,Friday,06-03-2020,China,All,All,$,31000000,1115000000
Imports,2018,10-03-2018,Saturday,07-03-2020,China,All,All,$,3000000,1118000000
Imports,2018,11-03-2018,Sunday,08-03-2020,China,All,All,$,5000000,1123000000
Imports,2018,12-03-2018,Monday,09-03-2020,China,All,All,$,34000000,1157000000
Imports,2018,13-03-2018,Tuesday,10-03-2020,China,All,All,$,25000000,1182000000
Imports,2018,14-03-2018,Wednesday,11-03-2020,China,All,All,$,27000000,1209000000
Imports,2018,15-03-2018,Thursday,12-03-2020,China,All,All,$,31000000,1240000000
Imports,2018,16-03-2018,Friday,13-03-2020,China,All,All,$,20000000,1260000000
Imports,2018,17-03-2018,Saturday,14-03-2020,China,All,All,$,3000000,1263000000
Imports,2018,18-03-2018,Sunday,15-03-2020,China,All,All,$,6000000,1269000000
Imports,2018,19-03-2018,Monday,16-03-2020,China,All,All,$,26000000,1295000000
Imports,2018,20-03-2018,Tuesday,17-03-2020,China,All,All,$,26000000,1321000000
Imports,2018,21-03-2018,Wednesday,18-03-2020,China,All,All,$,28000000,1349000000
Imports,2018,22-03-2018,Thursday,19-03-2020,China,All,All,$,34000000,1383000000
Imports,2018,23-03-2018,Friday,20-03-2020,China,All,All,$,23000000,1406000000
Imports,2018,24-03-2018,Saturday,21-03-2020,China,All,All,$,2000000,1408000000
Imports,2018,25-03-2018,Sunday,22-03-2020,China,All,All,$,6000000,1414000000
Imports,2018,26-03-2018,Monday,23-03-2020,China,All,All,$,32000000,1446000000
Imports,2018,27-03-2018,Tuesday,24-03-2020,China,All,All,$,35000000,1482000000
Imports,2018,28-03-2018,Wednesday,25-03-2020,China,All,All,$,41000000,1523000000
Imports,2018,29-03-2018,Thursday,26-03-2020,China,All,All,$,32000000,1555000000
Imports,2018,30-03-2018,Friday,27-03-2020,China,All,All,$,2000000,1557000000
Imports,2018,31-03-2018,Saturday,28-03-2020,China,All,All,$,11000000,1568000000
Imports,2018,01-04-2018,Sunday,29-03-2020,China,All,All,$,11000000,1579000000
Imports,2018,02-04-2018,Monday,30-03-2020,China,All,All,$,4000000,1583000000
Imports,2018,03-04-2018,Tuesday,31-03-2020,China,All,All,$,51000000,1634000000
Imports,2018,04-04-2018,Wednesday,01-04-2020,China,All,All,$,46000000,1680000000
Imports,2018,05-04-2018,Thursday,02-04-2020,China,All,All,$,40000000,1720000000
Imports,2018,06-04-2018,Friday,03-04-2020,China,All,All,$,35000000,1755000000
Imports,2018,07-04-2018,Saturday,04-04-2020,China,All,All,$,3000000,1758000000
Imports,2018,08-04-2018,Sunday,05-04-2020,China,All,All,$,3000000,1761000000
Imports,2018,09-04-2018,Monday,06-04-2020,China,All,All,$,36000000,1797000000
Imports,2018,10-04-2018,Tuesday,07-04-2020,China,All,All,$,53000000,1850000000
Imports,2018,11-04-2018,Wednesday,08-04-2020,China,All,All,$,40000000,1890000000
Imports,2018,12-04-2018,Thursday,09-04-2020,China,All,All,$,40000000,1930000000
Imports,2018,13-04-2018,Friday,10-04-2020,China,All,All,$,32000000,1962000000
Imports,2018,14-04-2018,Saturday,11-04-2020,China,All,All,$,3000000,1965000000
Imports,2018,15-04-2018,Sunday,12-04-2020,China,All,All,$,5000000,1970000000
Imports,2018,16-04-2018,Monday,13-04-2020,China,All,All,$,36000000,2006000000
Imports,2018,17-04-2018,Tuesday,14-04-2020,China,All,All,$,44000000,2050000000
Imports,2018,18-04-2018,Wednesday,15-04-2020,China,All,All,$,40000000,2090000000
Imports,2018,19-04-2018,Thursday,16-04-2020,China,All,All,$,33000000,2123000000
Imports,2018,20-04-2018,Friday,17-04-2020,China,All,All,$,33000000,2156000000
Imports,2018,21-04-2018,Saturday,18-04-2020,China,All,All,$,3000000,2159000000
Imports,2018,22-04-2018,Sunday,19-04-2020,China,All,All,$,5000000,2164000000
Imports,2018,23-04-2018,Monday,20-04-2020,China,All,All,$,48000000,2212000000
Imports,2018,24-04-2018,Tuesday,21-04-2020,China,All,All,$,39000000,2251000000
Imports,2018,25-04-2018,Wednesday,22-04-2020,China,All,All,$,8000000,2259000000
Imports,2018,26-04-2018,Thursday,23-04-2020,China,All,All,$,42000000,2301000000
Imports,2018,27-04-2018,Friday,24-04-2020,China,All,All,$,30000000,2332000000
Imports,2018,28-04-2018,Saturday,25-04-2020,China,All,All,$,3000000,2334000000
Imports,2018,29-04-2018,Sunday,26-04-2020,China,All,All,$,4000000,2338000000
Imports,2018,30-04-2018,Monday,27-04-2020,China,All,All,$,37000000,2376000000
Imports,2018,01-05-2018,Tuesday,28-04-2020,China,All,All,$,61000000,2437000000
Imports,2018,02-05-2018,Wednesday,29-04-2020,China,All,All,$,41000000,2478000000
Imports,2018,03-05-2018,Thursday,30-04-2020,China,All,All,$,36000000,2514000000
Imports,2018,04-05-2018,Friday,01-05-2020,China,All,All,$,39000000,2554000000
Imports,2018,05-05-2018,Saturday,02-05-2020,China,All,All,$,3000000,2557000000
Imports,2018,06-05-2018,Sunday,03-05-2020,China,All,All,$,4000000,2561000000
Imports,2018,07-05-2018,Monday,04-05-2020,China,All,All,$,38000000,2599000000
Imports,2018,08-05-2018,Tuesday,05-05-2020,China,All,All,$,39000000,2638000000
Imports,2018,09-05-2018,Wednesday,06-05-2020,China,All,All,$,42000000,2679000000
Imports,2018,10-05-2018,Thursday,07-05-2020,China,All,All,$,45000000,2724000000
Imports,2018,11-05-2018,Friday,08-05-2020,China,All,All,$,35000000,2759000000
Imports,2018,12-05-2018,Saturday,09-05-2020,China,All,All,$,3000000,2762000000
Imports,2018,13-05-2018,Sunday,10-05-2020,China,All,All,$,8000000,2770000000
Imports,2018,14-05-2018,Monday,11-05-2020,China,All,All,$,46000000,2816000000
Imports,2018,15-05-2018,Tuesday,12-05-2020,China,All,All,$,44000000,2860000000
Imports,2018,16-05-2018,Wednesday,13-05-2020,China,All,All,$,43000000,2903000000
Imports,2018,17-05-2018,Thursday,14-05-2020,China,All,All,$,36000000,2939000000
Imports,2018,18-05-2018,Friday,15-05-2020,China,All,All,$,35000000,2974000000
Imports,2018,19-05-2018,Saturday,16-05-2020,China,All,All,$,2000000,2976000000
Imports,2018,20-05-2018,Sunday,17-05-2020,China,All,All,$,5000000,2981000000
Imports,2018,21-05-2018,Monday,18-05-2020,China,All,All,$,40000000,3021000000
Imports,2018,22-05-2018,Tuesday,19-05-2020,China,All,All,$,50000000,3070000000
Imports,2018,23-05-2018,Wednesday,20-05-2020,China,All,All,$,44000000,3115000000
Imports,2018,24-05-2018,Thursday,21-05-2020,China,All,All,$,43000000,3157000000
Imports,2018,25-05-2018,Friday,22-05-2020,China,All,All,$,35000000,3192000000
Imports,2018,26-05-2018,Saturday,23-05-2020,China,All,All,$,2000000,3194000000
Imports,2018,27-05-2018,Sunday,24-05-2020,China,All,All,$,6000000,3200000000
Imports,2018,28-05-2018,Monday,25-05-2020,China,All,All,$,37000000,3237000000
Imports,2018,29-05-2018,Tuesday,26-05-2020,China,All,All,$,43000000,3280000000
Imports,2018,30-05-2018,Wednesday,27-05-2020,China,All,All,$,48000000,3328000000
Imports,2018,31-05-2018,Thursday,28-05-2020,China,All,All,$,44000000,3371000000
Imports,2018,01-06-2018,Friday,29-05-2020,China,All,All,$,54000000,3425000000
Imports,2018,02-06-2018,Saturday,30-05-2020,China,All,All,$,4000000,3429000000
Imports,2018,03-06-2018,Sunday,31-05-2020,China,All,All,$,4000000,3433000000
Imports,2018,04-06-2018,Monday,01-06-2020,China,All,All,$,5000000,3438000000
Imports,2018,05-06-2018,Tuesday,02-06-2020,China,All,All,$,44000000,3482000000
Imports,2018,06-06-2018,Wednesday,03-06-2020,China,All,All,$,53000000,3535000000
Imports,2018,07-06-2018,Thursday,04-06-2020,China,All,All,$,67000000,3602000000
Imports,2018,08-06-2018,Friday,05-06-2020,China,All,All,$,39000000,3641000000
Imports,2018,09-06-2018,Saturday,06-06-2020,China,All,All,$,3000000,3644000000
Imports,2018,10-06-2018,Sunday,07-06-2020,China,All,All,$,5000000,3649000000
Imports,2018,11-06-2018,Monday,08-06-2020,China,All,All,$,40000000,3689000000
Imports,2018,12-06-2018,Tuesday,09-06-2020,China,All,All,$,59000000,3748000000
Imports,2018,13-06-2018,Wednesday,10-06-2020,China,All,All,$,48000000,3797000000
Imports,2018,14-06-2018,Thursday,11-06-2020,China,All,All,$,39000000,3836000000
Imports,2018,15-06-2018,Friday,12-06-2020,China,All,All,$,34000000,3870000000
Imports,2018,16-06-2018,Saturday,13-06-2020,China,All,All,$,2000000,3873000000
Imports,2018,17-06-2018,Sunday,14-06-2020,China,All,All,$,8000000,3881000000
Imports,2018,18-06-2018,Monday,15-06-2020,China,All,All,$,46000000,3927000000
Imports,2018,19-06-2018,Tuesday,16-06-2020,China,All,All,$,62000000,3989000000
Imports,2018,20-06-2018,Wednesday,17-06-2020,China,All,All,$,44000000,4033000000
Imports,2018,21-06-2018,Thursday,18-06-2020,China,All,All,$,50000000,4083000000
Imports,2018,22-06-2018,Friday,19-06-2020,China,All,All,$,38000000,4121000000
Imports,2018,23-06-2018,Saturday,20-06-2020,China,All,All,$,3000000,4124000000
Imports,2018,24-06-2018,Sunday,21-06-2020,China,All,All,$,6000000,4130000000
Imports,2018,25-06-2018,Monday,22-06-2020,China,All,All,$,46000000,4177000000
Imports,2018,26-06-2018,Tuesday,23-06-2020,China,All,All,$,39000000,4216000000
Imports,2018,27-06-2018,Wednesday,24-06-2020,China,All,All,$,35000000,4251000000
Imports,2018,28-06-2018,Thursday,25-06-2020,China,All,All,$,41000000,4292000000
Imports,2018,29-06-2018,Friday,26-06-2020,China,All,All,$,35000000,4327000000
Imports,2018,30-06-2018,Saturday,27-06-2020,China,All,All,$,4000000,4330000000
Imports,2018,01-07-2018,Sunday,28-06-2020,China,All,All,$,16000000,4347000000
Imports,2018,02-07-2018,Monday,29-06-2020,China,All,All,$,44000000,4390000000
Imports,2018,03-07-2018,Tuesday,30-06-2020,China,All,All,$,47000000,4437000000
Imports,2018,04-07-2018,Wednesday,01-07-2020,China,All,All,$,42000000,4479000000
Imports,2018,05-07-2018,Thursday,02-07-2020,China,All,All,$,48000000,4527000000
Imports,2018,06-07-2018,Friday,03-07-2020,China,All,All,$,77000000,4605000000
Imports,2018,07-07-2018,Saturday,04-07-2020,China,All,All,$,3000000,4608000000
Imports,2018,08-07-2018,Sunday,05-07-2020,China,All,All,$,4000000,4612000000
Imports,2018,09-07-2018,Monday,06-07-2020,China,All,All,$,50000000,4663000000
Imports,2018,10-07-2018,Tuesday,07-07-2020,China,All,All,$,50000000,4713000000
Imports,2018,11-07-2018,Wednesday,08-07-2020,China,All,All,$,58000000,4771000000
Imports,2018,12-07-2018,Thursday,09-07-2020,China,All,All,$,44000000,4814000000
Imports,2018,13-07-2018,Friday,10-07-2020,China,All,All,$,54000000,4869000000
Imports,2018,14-07-2018,Saturday,11-07-2020,China,All,All,$,3000000,4872000000
Imports,2018,15-07-2018,Sunday,12-07-2020,China,All,All,$,5000000,4877000000
Imports,2018,16-07-2018,Monday,13-07-2020,China,All,All,$,40000000,4917000000
Imports,2018,17-07-2018,Tuesday,14-07-2020,China,All,All,$,54000000,4971000000
Imports,2018,18-07-2018,Wednesday,15-07-2020,China,All,All,$,41000000,5012000000
Imports,2018,19-07-2018,Thursday,16-07-2020,China,All,All,$,46000000,5058000000
Imports,2018,20-07-2018,Friday,17-07-2020,China,All,All,$,38000000,5096000000
Imports,2018,21-07-2018,Saturday,18-07-2020,China,All,All,$,4000000,5100000000
Imports,2018,22-07-2018,Sunday,19-07-2020,China,All,All,$,9000000,5109000000
Imports,2018,23-07-2018,Monday,20-07-2020,China,All,All,$,40000000,5149000000
Imports,2018,24-07-2018,Tuesday,21-07-2020,China,All,All,$,50000000,5199000000
Imports,2018,25-07-2018,Wednesday,22-07-2020,China,All,All,$,54000000,5252000000
Imports,2018,26-07-2018,Thursday,23-07-2020,China,All,All,$,47000000,5300000000
Imports,2018,27-07-2018,Friday,24-07-2020,China,All,All,$,41000000,5341000000
Imports,2018,28-07-2018,Saturday,25-07-2020,China,All,All,$,4000000,5344000000
Imports,2018,29-07-2018,Sunday,26-07-2020,China,All,All,$,4000000,5348000000
Imports,2018,30-07-2018,Monday,27-07-2020,China,All,All,$,36000000,5384000000
Imports,2018,31-07-2018,Tuesday,28-07-2020,China,All,All,$,36000000,5420000000
Imports,2018,01-08-2018,Wednesday,29-07-2020,China,All,All,$,64000000,5484000000
Imports,2018,02-08-2018,Thursday,30-07-2020,China,All,All,$,52000000,5536000000
Imports,2018,03-08-2018,Friday,31-07-2020,China,All,All,$,45000000,5581000000
Imports,2018,04-08-2018,Saturday,01-08-2020,China,All,All,$,3000000,5584000000
Imports,2018,05-08-2018,Sunday,02-08-2020,China,All,All,$,6000000,5590000000
Imports,2018,06-08-2018,Monday,03-08-2020,China,All,All,$,53000000,5643000000
Imports,2018,07-08-2018,Tuesday,04-08-2020,China,All,All,$,46000000,5688000000
Imports,2018,08-08-2018,Wednesday,05-08-2020,China,All,All,$,51000000,5739000000
Imports,2018,09-08-2018,Thursday,06-08-2020,China,All,All,$,44000000,5783000000
Imports,2018,10-08-2018,Friday,07-08-2020,China,All,All,$,37000000,5820000000
Imports,2018,11-08-2018,Saturday,08-08-2020,China,All,All,$,3000000,5823000000
Imports,2018,12-08-2018,Sunday,09-08-2020,China,All,All,$,5000000,5828000000
Imports,2018,13-08-2018,Monday,10-08-2020,China,All,All,$,46000000,5874000000
Imports,2018,14-08-2018,Tuesday,11-08-2020,China,All,All,$,48000000,5922000000
Imports,2018,15-08-2018,Wednesday,12-08-2020,China,All,All,$,45000000,5967000000
Imports,2018,16-08-2018,Thursday,13-08-2020,China,All,All,$,63000000,6029000000
Imports,2018,17-08-2018,Friday,14-08-2020,China,All,All,$,37000000,6067000000
Imports,2018,18-08-2018,Saturday,15-08-2020,China,All,All,$,4000000,6070000000
Imports,2018,19-08-2018,Sunday,16-08-2020,China,All,All,$,6000000,6076000000
Imports,2018,20-08-2018,Monday,17-08-2020,China,All,All,$,44000000,6120000000
Imports,2018,21-08-2018,Tuesday,18-08-2020,China,All,All,$,52000000,6172000000
Imports,2018,22-08-2018,Wednesday,19-08-2020,China,All,All,$,45000000,6217000000
Imports,2018,23-08-2018,Thursday,20-08-2020,China,All,All,$,40000000,6257000000
Imports,2018,24-08-2018,Friday,21-08-2020,China,All,All,$,33000000,6290000000
Imports,2018,25-08-2018,Saturday,22-08-2020,China,All,All,$,3000000,6293000000
Imports,2018,26-08-2018,Sunday,23-08-2020,China,All,All,$,5000000,6299000000
Imports,2018,27-08-2018,Monday,24-08-2020,China,All,All,$,43000000,6342000000
Imports,2018,28-08-2018,Tuesday,25-08-2020,China,All,All,$,39000000,6381000000
Imports,2018,29-08-2018,Wednesday,26-08-2020,China,All,All,$,43000000,6424000000
Imports,2018,30-08-2018,Thursday,27-08-2020,China,All,All,$,33000000,6457000000
Imports,2018,31-08-2018,Friday,28-08-2020,China,All,All,$,53000000,6510000000
Imports,2018,01-09-2018,Saturday,29-08-2020,China,All,All,$,18000000,6528000000
Imports,2018,02-09-2018,Sunday,30-08-2020,China,All,All,$,6000000,6534000000
Imports,2018,03-09-2018,Monday,31-08-2020,China,All,All,$,48000000,6582000000
Imports,2018,04-09-2018,Tuesday,01-09-2020,China,All,All,$,53000000,6634000000
Imports,2018,05-09-2018,Wednesday,02-09-2020,China,All,All,$,55000000,6689000000
Imports,2018,06-09-2018,Thursday,03-09-2020,China,All,All,$,88000000,6777000000
Imports,2018,07-09-2018,Friday,04-09-2020,China,All,All,$,51000000,6829000000
Imports,2018,08-09-2018,Saturday,05-09-2020,China,All,All,$,5000000,6834000000
Imports,2018,09-09-2018,Sunday,06-09-2020,China,All,All,$,7000000,6841000000
Imports,2018,10-09-2018,Monday,07-09-2020,China,All,All,$,51000000,6891000000
Imports,2018,11-09-2018,Tuesday,08-09-2020,China,All,All,$,55000000,6947000000
Imports,2018,12-09-2018,Wednesday,09-09-2020,China,All,All,$,49000000,6996000000
Imports,2018,13-09-2018,Thursday,10-09-2020,China,All,All,$,49000000,7045000000
Imports,2018,14-09-2018,Friday,11-09-2020,China,All,All,$,73000000,7118000000
Imports,2018,15-09-2018,Saturday,12-09-2020,China,All,All,$,5000000,7123000000
Imports,2018,16-09-2018,Sunday,13-09-2020,China,All,All,$,7000000,7130000000
Imports,2018,17-09-2018,Monday,14-09-2020,China,All,All,$,57000000,7186000000
Imports,2018,18-09-2018,Tuesday,15-09-2020,China,All,All,$,51000000,7238000000
Imports,2018,19-09-2018,Wednesday,16-09-2020,China,All,All,$,50000000,7288000000
Imports,2018,20-09-2018,Thursday,17-09-2020,China,All,All,$,43000000,7331000000
Imports,2018,21-09-2018,Friday,18-09-2020,China,All,All,$,62000000,7393000000
Imports,2018,22-09-2018,Saturday,19-09-2020,China,All,All,$,3000000,7396000000
Imports,2018,23-09-2018,Sunday,20-09-2020,China,All,All,$,11000000,7407000000
Imports,2018,24-09-2018,Monday,21-09-2020,China,All,All,$,46000000,7453000000
Imports,2018,25-09-2018,Tuesday,22-09-2020,China,All,All,$,44000000,7497000000
Imports,2018,26-09-2018,Wednesday,23-09-2020,China,All,All,$,53000000,7551000000
Imports,2018,27-09-2018,Thursday,24-09-2020,China,All,All,$,47000000,7598000000
Imports,2018,28-09-2018,Friday,25-09-2020,China,All,All,$,39000000,7637000000
Imports,2018,29-09-2018,Saturday,26-09-2020,China,All,All,$,5000000,7642000000
Imports,2018,30-09-2018,Sunday,27-09-2020,China,All,All,$,9000000,7650000000
Imports,2018,01-10-2018,Monday,28-09-2020,China,All,All,$,73000000,7723000000
Imports,2018,02-10-2018,Tuesday,29-09-2020,China,All,All,$,102000000,7825000000
Imports,2018,03-10-2018,Wednesday,30-09-2020,China,All,All,$,55000000,7880000000
Imports,2018,04-10-2018,Thursday,01-10-2020,China,All,All,$,69000000,7949000000
Imports,2018,05-10-2018,Friday,02-10-2020,China,All,All,$,50000000,7999000000
Imports,2018,06-10-2018,Saturday,03-10-2020,China,All,All,$,5000000,8003000000
Imports,2018,07-10-2018,Sunday,04-10-2020,China,All,All,$,5000000,8009000000
Imports,2018,08-10-2018,Monday,05-10-2020,China,All,All,$,111000000,8119000000
Imports,2018,09-10-2018,Tuesday,06-10-2020,China,All,All,$,69000000,8188000000
Imports,2018,10-10-2018,Wednesday,07-10-2020,China,All,All,$,80000000,8268000000
Imports,2018,11-10-2018,Thursday,08-10-2020,China,All,All,$,46000000,8314000000
Imports,2018,12-10-2018,Friday,09-10-2020,China,All,All,$,61000000,8375000000
Imports,2018,13-10-2018,Saturday,10-10-2020,China,All,All,$,4000000,8379000000
Imports,2018,14-10-2018,Sunday,11-10-2020,China,All,All,$,10000000,8389000000
Imports,2018,15-10-2018,Monday,12-10-2020,China,All,All,$,57000000,8446000000
Imports,2018,16-10-2018,Tuesday,13-10-2020,China,All,All,$,64000000,8510000000
Imports,2018,17-10-2018,Wednesday,14-10-2020,China,All,All,$,57000000,8566000000
Imports,2018,18-10-2018,Thursday,15-10-2020,China,All,All,$,57000000,8624000000
Imports,2018,19-10-2018,Friday,16-10-2020,China,All,All,$,56000000,8680000000
Imports,2018,20-10-2018,Saturday,17-10-2020,China,All,All,$,4000000,8684000000
Imports,2018,21-10-2018,Sunday,18-10-2020,China,All,All,$,8000000,8692000000
Imports,2018,22-10-2018,Monday,19-10-2020,China,All,All,$,10000000,8702000000
Imports,2018,23-10-2018,Tuesday,20-10-2020,China,All,All,$,59000000,8762000000
Imports,2018,24-10-2018,Wednesday,21-10-2020,China,All,All,$,69000000,8831000000
Imports,2018,25-10-2018,Thursday,22-10-2020,China,All,All,$,55000000,8886000000
Imports,2018,26-10-2018,Friday,23-10-2020,China,All,All,$,54000000,8940000000
Imports,2018,27-10-2018,Saturday,24-10-2020,China,All,All,$,3000000,8943000000
Imports,2018,28-10-2018,Sunday,25-10-2020,China,All,All,$,8000000,8951000000
Imports,2018,29-10-2018,Monday,26-10-2020,China,All,All,$,65000000,9016000000
Imports,2018,30-10-2018,Tuesday,27-10-2020,China,All,All,$,58000000,9074000000
Imports,2018,31-10-2018,Wednesday,28-10-2020,China,All,All,$,46000000,9119000000
Imports,2018,01-11-2018,Thursday,29-10-2020,China,All,All,$,72000000,9191000000
Imports,2018,02-11-2018,Friday,30-10-2020,China,All,All,$,47000000,9238000000
Imports,2018,03-11-2018,Saturday,31-10-2020,China,All,All,$,7000000,9244000000
Imports,2018,04-11-2018,Sunday,01-11-2020,China,All,All,$,7000000,9252000000
Imports,2018,05-11-2018,Monday,02-11-2020,China,All,All,$,65000000,9317000000
Imports,2018,06-11-2018,Tuesday,03-11-2020,China,All,All,$,63000000,9379000000
Imports,2018,07-11-2018,Wednesday,04-11-2020,China,All,All,$,56000000,9435000000
Imports,2018,08-11-2018,Thursday,05-11-2020,China,All,All,$,66000000,9502000000
Imports,2018,09-11-2018,Friday,06-11-2020,China,All,All,$,49000000,9550000000
Imports,2018,10-11-2018,Saturday,07-11-2020,China,All,All,$,5000000,9555000000
Imports,2018,11-11-2018,Sunday,08-11-2020,China,All,All,$,9000000,9564000000
Imports,2018,12-11-2018,Monday,09-11-2020,China,All,All,$,42000000,9606000000
Imports,2018,13-11-2018,Tuesday,10-11-2020,China,All,All,$,51000000,9657000000
Imports,2018,14-11-2018,Wednesday,11-11-2020,China,All,All,$,51000000,9708000000
Imports,2018,15-11-2018,Thursday,12-11-2020,China,All,All,$,57000000,9765000000
Imports,2018,16-11-2018,Friday,13-11-2020,China,All,All,$,51000000,9815000000
Imports,2018,17-11-2018,Saturday,14-11-2020,China,All,All,$,6000000,9821000000
Imports,2018,18-11-2018,Sunday,15-11-2020,China,All,All,$,13000000,9834000000
Imports,2018,19-11-2018,Monday,16-11-2020,China,All,All,$,55000000,9890000000
Imports,2018,20-11-2018,Tuesday,17-11-2020,China,All,All,$,65000000,9955000000
Imports,2018,21-11-2018,Wednesday,18-11-2020,China,All,All,$,66000000,10021000000
Imports,2018,22-11-2018,Thursday,19-11-2020,China,All,All,$,62000000,10083000000
Imports,2018,23-11-2018,Friday,20-11-2020,China,All,All,$,62000000,10145000000
Imports,2018,24-11-2018,Saturday,21-11-2020,China,All,All,$,3000000,10149000000
Imports,2018,25-11-2018,Sunday,22-11-2020,China,All,All,$,9000000,10158000000
Imports,2018,26-11-2018,Monday,23-11-2020,China,All,All,$,58000000,10216000000
Imports,2018,27-11-2018,Tuesday,24-11-2020,China,All,All,$,64000000,10279000000
Imports,2018,28-11-2018,Wednesday,25-11-2020,China,All,All,$,50000000,10329000000
Imports,2018,29-11-2018,Thursday,26-11-2020,China,All,All,$,54000000,10383000000
Imports,2018,30-11-2018,Friday,27-11-2020,China,All,All,$,42000000,10425000000
Imports,2018,01-12-2018,Saturday,28-11-2020,China,All,All,$,17000000,10442000000
Imports,2018,02-12-2018,Sunday,29-11-2020,China,All,All,$,22000000,10463000000
Imports,2018,03-12-2018,Monday,30-11-2020,China,All,All,$,55000000,10518000000
Imports,2018,04-12-2018,Tuesday,01-12-2020,China,All,All,$,62000000,10580000000
